ID,ERTS_number,County,City,Address1,Address2,Location,Latitude,Longitude,Medium,Incident_Category,Source_Type,Source,Oil_type,Quantity_total,QuantityToWater,Quantity_Imp,Quantity_recovered,Activity,Cause_Type,Cause,Regulated,Impact,Date_incident,CaseName,ReportID
863,671274,KING,KENT,2141 68TH AVE S,,,47.395573,-122.249353,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,LUBE OIL/MOTOR OIL,4.0,4.0,,,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,3/9/2017,UPS Hydraulic Oil Spill Kent,177759
864,671295,PIERCE,LAKEWOOD-PIERCE,,,Berkley Overpass at mp 122 Interstate 5,47.11819,-122.55689,Storm Water Retention Pond - Wet,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,GASOLINE,14.0,14.0,,0.0,UNDERWAY OR IN MOTION,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,3/9/2017,Carrion POV fuel spill,177768
866,671271,KING,NORTH BEND,1 MILE WEST OF EXIT 38 ON I-90,,,47.44754,-121.69682,Fresh water,Oil Spill,Unknown,UNKNOWN,UNKNOWN,1.0,1.0,,0.0,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,3/8/2017,I-90 SHEEN NORTH BEND,177794
867,671291,KING,BELLEVUE,NE 12TH & 160 BLOCK,WESTLAKE SAMMAMISH & 177TH PL NE,,47.61428,-122.105167,Fresh water,Oil Spill,Vehicle,CONSTRUCTION/UTILITY VEHICLE,DIESEL/MARINE GAS OIL,5.0,5.0,,,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,3/9/2017,Unkown Deisel Sheen Westlake Sammamish,178339
868,671298,KING,SEATTLE,1317 SW SPOKANE ST,,JIM CLARK MARINA,47.569997,-122.350854,Fresh water,Oil Spill,Vessel,RECREATIONAL VESSEL,GASOLINE,2.0,2.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,UNKNOWN,UNKNOWN,N,WATER POLLUTION,3/7/2017,Sunken vessel Duwmamish Waterway,178686
870,671339,CLARK,WASHOUGAL-CLARK,SR 14 @ MP 24,,,45.56863,-122.20871,Creek,"Oil Spill,Fire/Explosion",Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,45.20000076293950,45.20000076293950,,,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,STRUCTURAL FAILURE,N,WATER POLLUTION,3/13/2017,"Sherman Bros Heavy Trucking Semi Fire &  Oil Spill, 13March17",177807
871,671329,KING,SEATTLE,4811 AIRPORT WAY S,,,47.558911,-122.323229,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,LUBE OIL/MOTOR OIL,1.0,1.0,,,UNDERWAY OR IN MOTION,HUMAN ERROR,INATTENTION/DISTRACTION,N,POTENTIAL POLLUTION ONLY-NO RELEASE,3/10/2017,Motor Oil Spill due to Accident Seattle,177989
872,671348,KING,SEATTLE,17TH AVE & E MADISON ST,CAPTIOL HILL,SHELL GAS STATION,47.61567,-122.31002,Fresh water,Oil Spill,Facility,RETAIL PETROLEUM OUTLET,GASOLINE,5.0,5.0,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,3/13/2017,Mystery Sheen on pavement Seattle,177983
873,671364,PIERCE,DUPONT,1275 Center Dr,,Chevron Station,47.093165,-122.644668,Storm Drain Pipe,Oil Spill,Facility,RETAIL PETROLEUM OUTLET,GASOLINE,1.0,1.0,,0.0,Z-UNKNOWN,HUMAN ERROR,IMPROPER EQUIPMENT USE,N,WATER POLLUTION,3/13/2017,Chevron Gasoline Spill in DuPont 03/13/2017,177827
874,671352,SNOHOMISH,MUKILTEO,4817 103RD PL SW,,,47.905107,-122.299394,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,LUBE OIL/MOTOR OIL,5.0,5.0,,,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,3/13/2017,Motor Oil Sheen in Mukilteo,177985
875,671357,SNOHOMISH,LYNNWOOD,5116 196TH ST SW,,,47.8207,-122.30267,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,LUBE OIL/MOTOR OIL,1.0,1.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,3/12/2017,Scribe Creek Retention Ponds ,177988
876,671368,KING,SEATTLE,5109 SHILSHOLE AVE NW,,SAGSTAD MARINA,47.66283,-122.38519,Canal,Oil Spill,Public Lands,PUBLIC WATERWAY,DIESEL/MARINE GAS OIL,2.509999990463260,2.509999990463260,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,UNKNOWN,UNKNOWN,N,WATER POLLUTION,3/11/2017,SHIP CANAL SHEEN SEATTLE,178007
877,671411,SKAGIT,BURLINGTON,OVENELL RD,,,48.45734,-122.39207,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,GASOLINE,2.0,2.0,,,UNDERWAY OR IN MOTION,HUMAN ERROR,JUDGMENT,N,WATER POLLUTION,3/14/2017,Clean Harbors pickup truck accident and 2 gallon oil spill,177914
878,671454,KING,BELLEVUE,,,I-405 &   NE 8th Street Exit (Northbound),47.6099,-122.1882,Wetland - Fresh,"Oil Spill,Vehicular Accident-Oil Spill",Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,75.0,75.0,,0.0,UNDERWAY OR IN MOTION,EXTERNAL CONDITIONS,RAIN,N,"SOIL CONTAMINATION, WATER POLLUTION",3/15/2017,"Freight Systems Shipping truck, accident &  Oil Spill, Bellevue",177942
879,671450,THURSTON,TENINO,"NB SR 507, MP 18 @ Military Rd",,,46.8573,-122.85122,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,LUBE OIL/MOTOR OIL,12.0,12.0,,,UNDERWAY OR IN MOTION,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,3/15/2017,"Ford F350 Oil Spill, Tenino",177944
880,671471,KING,KENT,26830 72ND AVE S,,,47.36536,-122.24402,Catch Basin - Wet,Oil Spill,Vehicle,COMMERCIAL TRUCK,HYDRAULIC OIL,2.0,2.0,,,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",3/15/2017,"Union Pacific Railroad contractors truck, oil spill",178747
881,671496,KING,SEATTLE,1020 SPOKANE ST,TERMINAL 18,,47.57151,-122.34701,Fresh water,Oil Spill,Vehicle,CONSTRUCTION/UTILITY VEHICLE,DIESEL/MARINE GAS OIL,15.0,15.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,3/15/2017,Truck spilled oil to pavement and CB's at Harbor Island ,178749
882,671518,COWLITZ,WOODLAND-COWLITZ,1600 Atlantic Ave,,,45.91173,-122.74536,Fresh water,Oil Spill,Facility,RETAIL PETROLEUM OUTLET,DIESEL/MARINE GAS OIL,2.0,2.0,,2.0,FUELING (NON-VESSEL),HUMAN ERROR,INATTENTION/DISTRACTION,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",3/16/2017,UST #100720 Customer Over-Pump,177998
883,671428,CHELAN,WENATCHEE,2833 EUCLID AVE,,,47.46839,-120.32182,Fresh water,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,DIESEL/MARINE GAS OIL,20.0,20.0,,,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,3/14/2017,Stemilt diesel spill,181316
884,671449,CHELAN,WELLS DAM,WELLS DAM,,WELLS DAM,47.947076,-119.86549,Fresh water,Oil Spill,Facility,POWER GENERATION UTILITY,MINERAL OIL/TRANSFORMER OIL,1.0,1.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,UNKNOWN,UNKNOWN,N,WATER POLLUTION,3/14/2017,Wells Turbine Mineral Oil,178003
885,671512,KING,KENT,26830 72ND AVE S,,,47.36541,-122.24405,Catch Basin - Wet,Oil Spill,Vehicle,COMMERCIAL TRUCK,HYDRAULIC OIL,2.0,2.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",3/15/2017,"Union Pacific Railroad contractor truck, oil spill",178029
886,671358,PIERCE,TACOMA,711 Port of Tacoma Rd,,North Intermodal Yard @ Port of Tacoma,47.272,-122.41191,Puget Sound,Oil Spill,Facility,SHIPYARD/PORT FACILITY,HYDRAULIC OIL,3.0,3.0,,2.5,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",3/13/2017,Port of Tacoma crane Hydraulic Oil Spill 3/13/17,178062
887,671489,PIERCE,PUYALLUP,507 N Levee Rd,,Saint Gobain Performance Plastic,47.20378,-122.30219,Catch Basin - Wet,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,HYDRAULIC OIL,10.0,10.0,,10.0,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,3/16/2017,"Saint Gobain Performance Plastic Compressor Hose, Oil Spil",178510
888,670588,CLARK,YACOLT,Lucia Falls Rd & Kelly Rd,,,45.8332,-122.50024,Creek,"Oil Spill,Vehicular Accident-Oil Spill",Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,60.0,60.0,,0.0,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,"SOIL CONTAMINATION, WATER POLLUTION",2/9/2017,"JL Storedahl &  Sons truck, wreck &  oil spill , 9Feb.17",178072
889,671527,KING,KENT,18002 W VALLEY HWY,,,47.375743,-122.247321,Storm Drain Pipe,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,10.0,10.0,,10.0,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,3/16/2017,Fox Transportation Diesel Spill Kent,178098
890,671582,PIERCE,TACOMA,Port of Tacoma Rd over the 509,,Port of Tacoma Rd over the 509,47.247427,-122.385543,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,55.0,55.0,,,UNDERWAY OR IN MOTION,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,3/20/2017,"Two Semi Collision, Diesel Spill, Port of Tacoma Rd",178085
891,671589,COWLITZ,LONGVIEW,4029 Industrial Way,,Millenium Bulk Terminal,46.13706,-122.99334,Stream/River,Oil Spill,Vessel,OTHER - VESSEL,DIESEL/MARINE GAS OIL,16.100000381469700,16.100000381469700,,0.0,UNDERWAY OR IN MOTION,EXTERNAL CONDITIONS,SEA STATE,N,WATER POLLUTION,3/20/2017,"Sunk Log Bronc, 03/20/2017",178601
892,671589,COWLITZ,LONGVIEW,4029 Industrial Way,,Millenium Bulk Terminal,46.13706,-122.99334,Stream/River,Oil Spill,Vessel,OTHER - VESSEL,LUBE OIL/MOTOR OIL,9.0,9.0,,0.0,UNDERWAY OR IN MOTION,EXTERNAL CONDITIONS,SEA STATE,N,WATER POLLUTION,3/20/2017,"Sunk Log Bronc, 03/20/2017",178601
893,671532,PIERCE,TACOMA,west of Pacific and 84th,,,47.18,-122.435,Fresh water,Oil Spill,Private Property,RESIDENTIAL,USED OIL,5.0,5.0,,4.0,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,DELIBERATE VIOLATION,N,"SOIL CONTAMINATION, WATER POLLUTION",3/17/2017,"Used lube oil dumped in pond, Tacoma",178358
894,671615,GRAYS HARBOR,OCEAN SHORES,380 N Wynoochee Dr SW,,,46.963,-124.1663,Fresh water,Oil Spill,Public Lands,HIGHWAY/ROAD,OILY WATER MIXTURE,1.0,1.0,,0.0,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,3/21/2017,Roadway Sheen Entering Private Property,178517
895,671575,CHELAN,WENATCHEE,3 E Chehalis St,,Coleman Oil Wenatchee Bulk Plant,47.4187,-120.3027,Stream/River,Oil Spill,Facility,BULK OIL FACILITY,BIODIESEL,3840.0,3840.0,,414.0,STATIC OR PERFORMING DESIGNED FUNCTION,RG/MANAGEMENT FAILURE,"INADEQUATE MAINTENANCE, POOR OVERSIGHT",Y,"SOIL CONTAMINATION, WATER POLLUTION",3/17/2017,"Coleman Oil Wenatchee Bulk Plant, oil spill",178221
896,671625,KING,COVINGTON,WAX RD & 170TH,,,47.35896,-122.1179,Fresh water,Oil Spill,Unknown,UNKNOWN,UNKNOWN,1.0,1.0,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,3/17/2017,Mystery Roadway Sheen in Covington,178160
897,671606,KING,DES MOINES,22309 7TH AVE S,,,47.4016,-122.32659,Catch Basin - Wet,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,LUBE OIL/MOTOR OIL,1.0,1.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,SABOTAGE/SUSPECTED ILLEGAL ACTIVITY,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",3/18/2017,Hanson Motor Oil Spill,178216
898,671623,KING,REDMOND,17667 NE 76TH ST,,FRED MEYER STORE 664,47.67043,-122.10517,Catch Basin - Wet,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,HYDRAULIC OIL,1.0,1.0,,1.0,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",3/16/2017,"Fred Meyer Store trash compactor, Redmond, Hydraulic Oil Spill",178619
901,671565,COWLITZ,WOODLAND-COWLITZ,1800 Atlantic Ave,,,45.913529,-122.746835,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,DIESEL/MARINE GAS OIL,8.0,8.0,,,FUELING (NON-VESSEL),HUMAN ERROR,IMPROPER EQUIPMENT USE,N,WATER POLLUTION,3/17/2017,Wilcox and Flegal Fueling Station Overfill Woodland,178206
902,671701,SNOHOMISH,MUKILTEO,11431 CYRUS WAY,,,47.893999,-122.291662,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,LUBE OIL/MOTOR OIL,1.0,1.0,,,FUELING (NON-VESSEL),HUMAN ERROR,IMPROPER EQUIPMENT USE,N,WATER POLLUTION,3/24/2017,Motor Oil to pavement in Mukilteo,178231
903,671704,WHATCOM,DEMING,6511 N FORK RD,,,48.89168,-122.13657,Fresh water,Oil Spill,Unknown,UNKNOWN,DIESEL/MARINE GAS OIL,1.0,1.0,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,3/24/2017,Roadway Sheen in Deming,178233
904,671708,SNOHOMISH,SULTAN,3392 SR 2,,MOUTAIN VIEW CHEVRON,47.867502,-121.777383,Fresh water,Oil Spill,Facility,RETAIL PETROLEUM OUTLET,DIESEL/MARINE GAS OIL,5.0,5.0,,,FUELING (NON-VESSEL),EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,3/23/2017,Gas Station Pump Malfunction,178335
905,671709,KING,SEATTLE,6050 MARTIN LUTHER KING JR WAY S,,,47.547675,-122.286224,Fresh water,Oil Spill,Vehicle,CONSTRUCTION/UTILITY VEHICLE,DIESEL/MARINE GAS OIL,20.0,20.0,,,UNDERWAY OR IN MOTION,HUMAN ERROR,FATIGUE/REDUCED ALERTNESS,N,WATER POLLUTION,3/24/2017,Diesel to Pavement from Accident Seattle,178234
906,671590,KING,BELLEVUE,,,NB I-405: EXIT 13AB - NE 4TH ST,47.61478,-122.19616,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,25.0,25.0,,,UNDERWAY OR IN MOTION,UNKNOWN,UNKNOWN,N,WATER POLLUTION,3/18/2017,Bellevue Car Accident Spill,178449
907,671595,KING,SEATTLE,,,520 BRIDGE ON LAKE WASHINGTON,47.60357,-122.32945,Lake,Oil Spill,Vessel,TUG,HYDRAULIC OIL,3.0,3.0,,,CONSTRUCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,3/20/2017,"Tug Terrilyn, oil spill",178750
909,671790,ISLAND,FREELAND,4923 Scurlock Rd,,Private property ,48.03162,-122.59927,Ditch - Wet,Oil Spill,Private Property,UNDERGROUND STORAGE TANK,DIESEL/MARINE GAS OIL,5.0,5.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,EQUIPMENT/MATERIAL FAILURE,STRUCTURAL FAILURE,N,WATER POLLUTION,3/27/2017,Noris Leaking Underground Tank Whidbey Island,178338
910,671829,CLARK,VANCOUVER,16522 NE 19th St,,,45.63702,-122.50194,Catch Basin - Wet,Oil Spill,Private Property,RESIDENTIAL,OILY WASTE,2.0,2.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,DELIBERATE VIOLATION,N,WATER POLLUTION,3/30/2017,"Chop shop dumping oil in catch basin, Vancouver",178392
911,671850,KING,KIRKLAND,12828 NE 124th St,,,47.7112,-122.16793,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,OTHER,1.0,1.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,3/30/2017,Petroleum and Fire Foam to Storm Drain Kirkland,178546
912,671926,KING,SNOQUALMIE,"Snoqualmie, WA (United States)",,HWY18,47.48433,-121.88875,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,40.0,40.0,,35.0,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,4/1/2017,Leonard Trucking Diesel Spill Snoqualmie,178491
913,671906,PIERCE,MILTON-PIERCE,2207 6th Ave,,Across from 2207 6th Ave Apt 1-D,47.24266,-122.32732,Fresh water,Oil Spill,Unknown,UNKNOWN,UNKNOWN,1.0,1.0,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,3/31/2017,Continuous Sheening in Milton,178493
915,671803,PIERCE,TACOMA,1203 80th St E,,,47.18479,-122.41275,Fresh water,Oil Spill,Private Property,RESIDENTIAL,GASOLINE,1.0,1.0,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,3/29/2017,Midland Mystery Sheen 3/29/17,178502
916,671919,KING,SEATTLE,1264 Westlake Ave N,,Marina Mart,47.63152,-122.34092,Fresh water,Oil Spill,Public Lands,PUBLIC WATERWAY,OILY WATER MIXTURE,3.7699999809265100,3.7699999809265100,,,STATIC OR PERFORMING DESIGNED FUNCTION,UNKNOWN,UNKNOWN,N,WATER POLLUTION,4/3/2017,Lake Union Mystery Sheen,178576
917,671946,KING,SEATTLE,221 S HANFORD St,,,47.575514,-122.330919,Fresh water,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,LUBE OIL/MOTOR OIL,2.0,2.0,,,MAINTENANCE/TESTING,HUMAN ERROR,JUDGMENT,N,WATER POLLUTION,4/3/2017,Unknown Motor Oil Spill Seattle,178536
918,671951,SNOHOMISH,LYNNWOOD,4217 172nd St SW,,,47.84383,-122.29059,Fresh water,Oil Spill,Unknown,UNKNOWN,UNKNOWN,1.0,1.0,,0.0,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,4/3/2017,SHEEN IN CREEK LYNNWOOD,178557
919,671806,CLARK,VANCOUVER,NE 85th St,,"1311 NE 85th St, Vancouver, WA",45.68326,-122.65841,Pond,Oil Spill,Facility,CONSTRUCTION SITE,HYDRAULIC OIL,1.0,1.0,,,CONSTRUCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,3/29/2017,"Pro Build, Hazel Dell Storm Pond Spill 3/29/17",178787
920,671979,KING,NEWCASTLE,6420 Lake Washington Blvd SE,,Shell Station,47.54505,-122.19142,Storm Drain Pipe,Oil Spill,Vehicle,TANK TRUCK,DIESEL/MARINE GAS OIL,55.0,55.0,,50.0,OIL TRANSFER (CARGO),UMAN ERROR,"INATTENTION/DISTRACTION, PROCEDURAL ERROR",N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",4/3/2017,Jackson Energy Diesel Spill Newcastle,178565
921,671979,KING,NEWCASTLE,6420 Lake Washington Blvd SE,,Shell Station,47.54505,-122.19142,Lake,Oil Spill,Vehicle,TANK TRUCK,DIESEL/MARINE GAS OIL,92.0,92.0,,25.0,OIL TRANSFER (CARGO),UMAN ERROR,"INATTENTION/DISTRACTION, PROCEDURAL ERROR",N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",4/3/2017,Jackson Energy Diesel Spill Newcastle,178565
922,672004,KING,SEATAC,16305 Host Rd S,,,47.45774,-122.29791,Catch Basin - Wet,Oil Spill,Facility,GOVERNMENT FACILITIES,GREASE,1.0,1.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,4/5/2017,Valley View Sewer District FOG spill Seatac,178590
924,672042,KING,MERCER ISLAND,9601 SE 36TH ST,,MERCER ISLAND CITY SHOP,47.57563,-122.21116,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,LUBE OIL/MOTOR OIL,2.0,2.0,,,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,4/6/2017,SONIC TRUCKING ,178674
926,672107,GRAYS HARBOR,MOCLIPS,Highway 109,,Moclips River,47.218875,-124.210838,Brackish,"Oil Spill,Vehicular Accident-Oil Spill",Vehicle,NON-COMMERCIAL VEHICLE,GASOLINE,20.0,20.0,,0.0,UNDERWAY OR IN MOTION,HUMAN ERROR,JUDGMENT,N,WATER POLLUTION,4/9/2017,Camper Van Submerged on Pacific Beach in Moclips 04-09-2017,178699
928,672083,KING,KIRKLAND,13500 NE 124TH ST,,,47.71222,-122.16008,Fresh water,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,GASOLINE,1.0,1.0,,1.0,MAINTENANCE/TESTING,HUMAN ERROR,DELIBERATE VIOLATION,N,WATER POLLUTION,4/7/2017,Kirkland Gasoline Cleanup,179723
929,672099,KING,SEATTLE,,,UW CAMPUS,47.60357,-122.32945,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,LUBE OIL/MOTOR OIL,1.0,1.0,,,Z- UNKNOWN,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,4/7/2017,Oil Spill in U.W.,179233
931,672153,KITSAP,PORT ORCHARD,1900 SE Sedgwick Rd,,FRED MEYER,47.50358,-122.62934,Storm Drain Pipe,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,GREASE,1.0,1.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,ORG/MANAGEMENT FAILURE,POOR OVERSIGHT,N,CONTAMINATED ROADWAY/PARKING LOT,4/11/2017,Fred Meyer FOG spill Port Orchard,178784
932,672155,COWLITZ,KALAMA,Hendrickson Dr and Kingwood St,,,46.01317,-122.8492,Fresh water,Oil Spill,Unknown,UNKNOWN,UNKNOWN,1.0,1.0,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,4/10/2017,Anonymous Potential Spill Kalama 4/10/17,178792
933,672133,KING,SEATAC,3220 S 166TH ST,,,47.45508,-122.29097,Fresh water,Oil Spill,Private Property,RESIDENTIAL,UNKNOWN,1.0,1.0,,1.0,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,PROCEDURAL ERROR,N,WATER POLLUTION,4/10/2017,RECOLOGY OIL ,178800
934,672208,THURSTON,TUMWATER,208 O Street,,,47.002,-122.905,Catch Basin - Wet,Oil Spill,Private Property,RESIDENTIAL,PAINT (OIL-BASED),5.0,5.0,,3.0,MAINTENANCE/TESTING,HUMAN ERROR,JUDGMENT,N,WATER POLLUTION,4/12/2017,"Paint spill with sheen, Tumwater",178831
935,672170,KING,RENTON,205 S 7th St,,SOUTH RENTON PARK & RIDE,47.47274,-122.21362,Fresh water,Oil Spill,Vehicle,BUS OR PUBLIC TRANSPORTATION,TRANSMISSION FLUID,2.0,2.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,4/12/2017,County Metro Transmission Fluid Spill Renton,178840
938,672263,PACIFIC,SOUTH BEND,,,South Bend Boat Launch,46.671712,-123.815244,Stream/River,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,TRANSMISSION FLUID,20.0,20.0,,0.0,UNDERWAY OR IN MOTION,HUMAN ERROR,JUDGMENT,N,POTENTIAL POLLUTION ONLY-NO RELEASE,4/16/2017,"Truck in River at Boat Ramp, South Bend",178907
942,672511,KING,SHORELINE,19204 18th Ave NE,,,47.76831,-122.3098,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,TRANSMISSION FLUID,1.0,1.0,,,MAINTENANCE/TESTING,HUMAN ERROR,PROCEDURAL ERROR,N,WATER POLLUTION,4/24/2017,Citizen Transmission Fluid Spill Shoreline,179147
945,672572,CLALLAM,PORT ANGELES,Sutter Rd,Parcel # 053021110000,Sutter Rd,48.08907,-123.31551,Fresh water,Oil Spill,Unknown,UNKNOWN,OILY WASTE,1.0,1.0,,,Z-UNKNOWN,HUMAN ERROR,DELIBERATE VIOLATION,N,WATER POLLUTION,4/26/2017,"Garbage/Oil Dumped in Bagley Creek, Port Angeles",179196
946,672607,KING,SEATTLE,,,NE 75th St and 40th Ave NE,47.68296,-122.28509,Catch Basin - Wet,Oil Spill,Public Lands,HIGHWAY/ROAD,LUBE OIL/MOTOR OIL,5.0,5.0,,5.0,STATIC OR PERFORMING DESIGNED FUNCTION,UNKNOWN,UNKNOWN,N,WATER POLLUTION,4/26/2017,Motor oil release Seattle ,179257
951,672700,THURSTON,TENINO,14100 block of Old Hwy 99,,,46.88225,-122.84744,Wetland - Fresh,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,10.0,10.0,,,UNDERWAY OR IN MOTION,HUMAN ERROR,IMPROPER EQUIPMENT USE,N,SOIL CONTAMINATION,5/2/2017,Vehicle vs. Semitruck Fatality Old Hwy 99 Tenino,179407
952,672700,THURSTON,TENINO,14100 block of Old Hwy 99,,,46.88225,-122.84744,Wetland - Fresh,Oil Spill,Vehicle,COMMERCIAL TRUCK,LUBE OIL/MOTOR OIL,10.0,10.0,,,UNDERWAY OR IN MOTION,HUMAN ERROR,IMPROPER EQUIPMENT USE,N,SOIL CONTAMINATION,5/2/2017,Vehicle vs. Semitruck Fatality Old Hwy 99 Tenino,179407
