ID,ERTS_number,County,City,Address1,Address2,Location,Latitude,Longitude,Medium,Incident_Category,Source_Type,Source,Oil_type,Quantity_total,QuantityToWater,Quantity_Imp,Quantity_recovered,Activity,Cause_Type,Cause,Regulated,Impact,Date_incident,CaseName,ReportID
108,659910,FRANKLIN,KAHLOTUS,5520 Devels Canyon Road,,Lower Monumental Dam,46.563132,-118.538987,Stream/River,Oil Spill,Facility,GOVERNMENT FACILITIES,OILY WASTE,1.0,1.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,UNKNOWN,UNKNOWN,N,WATER POLLUTION,10/6/2015,USACE Lower Monumental/ Unknown Sheen,163407
110,659920,CLALLAM,PORT ANGELES,U.S. 101 at SR 112,,Hwy 101 MP 242.1,48.09876,-123.53575,Ditch - Wet,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,50.0,50.0,,0.0,UNDERWAY OR IN MOTION,HUMAN ERROR,INATTENTION/DISTRACTION,N,"SOIL CONTAMINATION, WATER POLLUTION",10/7/2015,Hwy 101 at SR 112 Truck Accident 10-7-15,163443
111,659923,KING,KIRKLAND,13300 132ND AVE NE,,,47.719562,-122.164255,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,LUBE OIL/MOTOR OIL,1.0,1.0,,1.0,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,STRUCTURAL FAILURE,N,WATER POLLUTION,10/7/2015,ERTS # 659923,163516
112,659927,SNOHOMISH,EDMONDS,228TH ST SW & HWY 99,,SW CORNER OF,47.79237,-122.33696,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,20.0,20.0,,15.0,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,STRUCTURAL FAILURE,N,WATER POLLUTION,10/7/2015,J Waters Inc. Diesel Spill,163517
113,659883,DOUGLAS,ROCK ISLAND DAM,ROCK ISLAND DAM,,,47.34139,-120.09419,Stream/River,Oil Spill,Facility,POWER GENERATION UTILITY,HYDRAULIC OIL,15.0,15.0,,15.0,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,STRUCTURAL FAILURE,N,WATER POLLUTION,10/5/2015,Rock Island Dam Unit 3 spill,163646
114,659941,KING,BOTHELL,214TH ST SE &  SR 527,,,47.804,-122.20857,Catch Basin - Wet,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,HYDRAULIC OIL,1.0,1.0,,1.0,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",10/8/2015,City of Bothell Street Sweeper Truck Hydraulic Spill,163566
119,660068,CHELAN,WENATCHEE,FERRY & CASCADE TO PT STREET OUTFALL,,INTERSECTION OF,47.411056,-120.311236,Fresh water,Oil Spill,Unknown,UNKNOWN,DIESEL/MARINE GAS OIL,1.0,1.0,,,UNDERWAY OR IN MOTION,HUMAN ERROR,COMPLACENCY,N,WATER POLLUTION,10/13/2015,Wenatchee stormwater oil spill,163657
120,660107,KING,SEATTLE,3950 Leary Way NW,,SHELL GAS STATION - KS DELI & GROCERY,47.65574,-122.36118,Catch Basin - Wet,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,DIESEL/MARINE GAS OIL,1.0,1.0,,1.0,FUELING (NON-VESSEL),HUMAN ERROR,INATTENTION/DISTRACTION,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",10/15/2015,Shell Station Diesel Overfill Spill,163591
122,660004,KING,BELLEVUE,2009 TILLARNEY WAY,,NW OF,47.59329,-122.21024,Fresh water,Oil Spill,Private Property,DRUM OR CONTAINER,SHEEN,3.140000104904180,3.140000104904180,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,10/9/2015,MYSTERY SHEEN LAKE WASHINGTON ERTS 660004,163627
125,660151,KING,BELLEVUE,405 114TH AVE SE,,STREAM IN FRONT OF,47.60445,-122.18721,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,20.0,20.0,,15.0,UNDERWAY OR IN MOTION,HUMAN ERROR,OTHER - HUMAN ERROR,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",10/19/2015,New Century Transport Spill,163665
126,660151,KING,BELLEVUE,405 114TH AVE SE,,STREAM IN FRONT OF,47.60445,-122.18721,Catch Basin - Wet,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,40.0,40.0,,10.0,UNDERWAY OR IN MOTION,HUMAN ERROR,OTHER - HUMAN ERROR,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",10/19/2015,New Century Transport Spill,163665
127,660160,KING,SEATTLE,9500 Rainier Ave S,,SPINNAKER BAY MARINA,47.52036,-122.26122,Lake,Oil Spill,Vessel,RECREATIONAL VESSEL,GASOLINE,15.0,15.0,,3.0,STATIC OR PERFORMING DESIGNED FUNCTION,"RG/MANAGEMENT FAILURE,UNKNOWN","INADEQUATE MAINTENANCE, UNKNOWN",N,WATER POLLUTION,10/17/2015,P/C Invincible Sinking and Gas Spill,163667
130,660178,KING,BELLEVUE,I 405 Exit 13,,I405 Northbound Exit 13,47.60974,-122.18821,Creek,"Oil Spill,Vehicular Accident-Oil Spill",Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,40.0,40.0,,10.0,UNDERWAY OR IN MOTION,NKNOWN,UNKNOWN,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",10/18/2015,"New Century Transport truck, accident &  oil spill",163734
132,660257,DOUGLAS,ROCK ISLAND DAM,ROCK ISLAND DAM,,,47.341388,-120.09419,Fresh water,Oil Spill,Facility,POWER GENERATION UTILITY,LUBE OIL/MOTOR OIL,10.0,10.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,INACCURATE COMPUTATION,N,WATER POLLUTION,10/23/2015,Rock Island Dam oil spill 102315,163742
134,660269,MASON,CITY,Hwy 106,,MP 8,47.34896,-123.04955,Ditch - Wet,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,UNKNOWN,1.0,1.0,,0.0,UNDERWAY OR IN MOTION,HUMAN ERROR,IMPROPER EQUIPMENT USE,N,POTENTIAL POLLUTION ONLY-NO RELEASE,10/26/2015,Highway 106 Hydraulic Oil Spill 10/26/15,163765
135,660281,BENTON,KENNEWICK,Highway 395,,Metro Truck Stop,46.211881,-119.107399,Storm Drain Pipe,Oil Spill,Facility,RETAIL PETROLEUM OUTLET,DIESEL/MARINE GAS OIL,5.0,5.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,INEXPERIENCE,N,WATER POLLUTION,10/25/2015,Metro Mart Kennewick Diesel Dumping,163769
136,660272,SKAGIT,LA CONNER,CONNER RD & SHERMAN ST,,,48.38648,-122.502027,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,GASOLINE,1.0,1.0,,0.0,UNDERWAY OR IN MOTION,ORG/MANAGEMENT FAILURE,INADEQUATE MAINTENANCE,N,POTENTIAL POLLUTION ONLY-NO RELEASE,10/23/2015,PICKUP TRUCK ROLLED INTO SWINOMISH CHANNEL,163792
139,660306,KING,SEATTLE,E OLIVE ST & DENNY WAY,,,47.61849,-122.32565,Catch Basin - Wet,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,100.0,100.0,,100.0,UNDERWAY OR IN MOTION,HUMAN ERROR,SABOTAGE/SUSPECTED ILLEGAL ACTIVITY,N,WATER POLLUTION,10/27/2015,Stolen Garbage Truck Wreck,163849
140,660433,GRAYS HARBOR,QUINAULT,,,Ditch by Lake Quinalt,47.48267,-123.88523,Ditch - Wet,Oil Spill,Facility,POWER GENERATION UTILITY,MINERAL OIL/TRANSFORMER OIL,10.0,10.0,,5.0,Z-OTHER,EXTERNAL CONDITIONS,RAIN,N,"SOIL CONTAMINATION, WATER POLLUTION",10/31/2015,Mineral oil spill by Lake Quinault,163910
141,660445,SNOHOMISH,LYNNWOOD,18133 33RD AVE W,,COSTCO GAS STATION,47.832121,-122.274382,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,GASOLINE,3.0,3.0,,3.0,FUELING (NON-VESSEL),HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,10/30/2015,COSTCO GASOLINE SPILL LYNNWOOD,163947
143,660460,KING,NORTH BEND,19901 CEDAR FALLS RD SE,,CHESTER MORSE RESERVOIR,47.410269,-121.726116,Fresh water,Oil Spill,Vessel,WORK BOAT,LUBE OIL/MOTOR OIL,1.0,1.0,,1.0,NOT OPERATING OR PERFORMING DESIGNED FUN,EXTERNAL CONDITIONS,WIND,N,WATER POLLUTION,11/1/2015,CHESTER MORSE MOTOR OIL SPILL NORTH BEND,163944
144,660465,KING,ISSAQUAH,INTERSTATE 90 MP-19 WB,,,47.531735,-122.023201,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,GASOLINE,5.0,5.0,,0.0,UNDERWAY OR IN MOTION,HUMAN ERROR,INEXPERIENCE,N,WATER POLLUTION,11/2/2015,Passenger Vehicle Accident I-90,164003
147,660406,PIERCE,TACOMA,2291 Portland Ave,,Cleveland Pump Station,47.24558,-122.41296,Catch Basin - Wet,Oil Spill,Facility,GOVERNMENT FACILITIES,DIESEL/MARINE GAS OIL,1.0,1.0,,1.0,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,SABOTAGE/SUSPECTED ILLEGAL ACTIVITY,N,WATER POLLUTION,10/30/2015,Diesel Fuel in Pump Station Wet Well,164045
148,660572,KING,BALLARD,4207 9th Ave NW,,FERGUSON TERMINAL,47.65783,-122.36864,Fresh water,Oil Spill,Vehicle,TANK TRUCK,EDIBLE/VEGETABLE OIL,2.0,2.0,,2.0,OIL TRANSFER (CARGO),HUMAN ERROR,IMPROPER EQUIPMENT USE,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",11/6/2015,Willtran Fish Oil Spill,164090
149,660413,KING,KIRKLAND,147 PARK LN,,,47.67619,-122.20509,Fresh water,Oil Spill,Unknown,UNKNOWN,GREASE,1.0,1.0,,,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,10/30/2015,Kirkland Grease in drain 10/30/2015,164100
151,660596,PIERCE,TACOMA,Hwy 16 Enterance ramp to NB I-5,,Hwy 16 North Bound enterance ramp to I-5,47.229,-122.459,Storm Drain Pipe,Fire/explosion,Vehicle,NON-COMMERCIAL VEHICLE,GASOLINE,10.0,10.0,,0.0,Z-OTHER,EQUIPMENT/MATERIAL FAILURE,OTHER - EQUIPMENT/MATERIAL FAILURE,N,POTENTIAL POLLUTION ONLY-NO RELEASE,11/8/2015,Vehicle Fire,164136
152,660597,KING,SEATTLE,10022 16th Ave SW,,WHITE CENTER POND,47.51303,-122.35473,Wetland - Fresh,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,EDIBLE/VEGETABLE OIL,175.0,175.0,,0.0,UNDERWAY OR IN MOTION,"UMAN ERROR,ORG/MANAGEMENT FAILURE","INADEQUATE TRAINING, INATTENTION/DISTRACTION, JUDGMENT",N,"NATURAL RESOURCE DAMAGE, WATER POLLUTION",11/6/2015,"White Center Pond / La Mexicana, Oil Spill",164154
154,660634,KING,SEATTLE,23RD AVE NE & NE 105TH ST,,,47.70484,-122.30432,Fresh water,Oil Spill,Private Property,DRUM OR CONTAINER,LUBE OIL/MOTOR OIL,1.0,1.0,,1.0,Z-OTHER,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,11/9/2015,ERTS # 660634,164376
155,660641,GRAYS HARBOR,ABERDEEN,310 Myrtle St,,Bi Mart,46.97164,-123.85053,Creek,Oil Spill,Facility,POWER GENERATION UTILITY,MINERAL OIL/TRANSFORMER OIL,39.0,39.0,,29.0,STATIC OR PERFORMING DESIGNED FUNCTION,"QUIPMENT/MATERIAL FAILURE,ORG/MANAGEMENT FAILURE","POOR OVERSIGHT, STRUCTURAL FAILURE",N,WATER POLLUTION,11/10/2015,Grays Harbor PUD Fry Creek Mineral Oil Spill 11/10/15,164184
156,660537,KING,SEATTLE,6700 W Marginal Way SW,,,47.54179,-122.34361,Fresh water,Oil Spill,Facility,DRUM OR CONTAINER,EDIBLE/VEGETABLE OIL,1.0,1.0,,1.0,OIL TRANSFER (CARGO),HUMAN ERROR,IMPROPER EQUIPMENT USE,N,WATER POLLUTION,11/5/2015,Northland Services Fish Oil Spill,164235
157,660726,KING,ISSAQUAH,611 FRONT ST N,,DARIGOLD,47.53629,-122.036451,Fresh water,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,DIESEL/MARINE GAS OIL,5.0,5.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,11/13/2015,Darigold Diesel spill 11/13/2015,164767
159,660769,CLALLAM,FORKS,,,Hoh River near Forks,47.807097,-124.251699,Stream/River,Oil Spill,Facility,POWER GENERATION UTILITY,MINERAL OIL/TRANSFORMER OIL,60.0,60.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,EXTERNAL CONDITIONS,RAIN,N,"POTENTIAL POLLUTION ONLY-NO RELEASE, WATER POLLUTION",11/15/2015,Hoh River Takes Two Transformers during Flood,164801
160,660774,KING,KENMORE,18727 73RD AVE NE,,,47.76454,-122.24281,Creek,Oil Spill,Private Property,RESIDENTIAL,DIESEL/MARINE GAS OIL,35.0,35.0,,30.0,Z- OTHER,EQUIPMENT/MATERIAL FAILURE,STRUCTURAL FAILURE,N,SOIL CONTAMINATION,11/15/2015,Kenmore Heating Oil Spill 11/15/15,164298
161,660619,KING,REDMOND,NE 85TH ST & 160TH AVE NE,,,47.678544,-122.127494,Fresh water,Oil Spill,Vehicle,BUS OR PUBLIC TRANSPORTATION,DIESEL/MARINE GAS OIL,2.0,2.0,,2.0,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,11/9/2015,ERTS# 660619,164309
162,660623,SNOHOMISH,EVERETT,207 97TH PL SE,,,47.910917,-122.229831,Fresh water,Oil Spill,Facility,DRUM OR CONTAINER,DIESEL/MARINE GAS OIL,1.0,1.0,,1.0,NOT OPERATING OR PERFORMING DESIGNED FUN,HUMAN ERROR,IMPROPER MAINTENANCE,N,WATER POLLUTION,11/9/2015,ERTS # 660623,164380
163,660614,KING,SEATTLE,2100 W Garfield St,,SEATTLE PIER 91,47.629,-122.38303,Puget Sound,Oil Spill,Vessel,FISHING VESSEL,HYDRAULIC OIL,5.0,5.0,,4.659999847412110,MAINTENANCE/TESTING,UMAN ERROR,INATTENTION/DISTRACTION,Y,WATER POLLUTION,11/9/2015,FV Arctic Storm Hydraulic Oil Spill of 11092015,164368
164,660865,SNOHOMISH,EDMONDS,8505 TALBOT RD,,,47.840958,-122.348106,Catch Basin - Wet,Oil Spill,Facility,POWER GENERATION UTILITY,MINERAL OIL/TRANSFORMER OIL,15.0,15.0,,15.0,STATIC OR PERFORMING DESIGNED FUNCTION,EXTERNAL CONDITIONS,WIND,N,WATER POLLUTION,11/18/2015,SnoPUD Transformer Spill,164370
165,660687,THURSTON,TUMWATER,,,Parking lot in Fred Myer; in front of StarBucks ,46.998,-122.916,Fresh water,Oil Spill,Vehicle,OTHER - VEHICLE,LUBE OIL/MOTOR OIL,1.0,1.0,,0.0,Z- OTHER,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,11/12/2015,Sheen in parking lot from vehicle,164511
166,660447,KING,SEATTLE,2421 WESTLAKE AVE N,,BOATWORLD MARINA,47.6421,-122.343282,Lake,"Oil Spill,Fire/Explosion",Facility,MARINA,GASOLINE,15.0,15.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,11/2/2015,Western Yacht Harbor Marina Fire,164518
167,661024,CLARK,RIDGEFIELD,23103 NE 29th Ave,,Just north of....,45.7884,-122.63834,Ditch - Wet,Vehicular Accident-Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL LOW SULPHUR (ULSD),10.0,10.0,,0.0,UNDERWAY OR IN MOTION,HUMAN ERROR,JUDGMENT,N,WATER POLLUTION,11/23/2015,Pacific Freight Carriers Diesel Spill ,164533
168,660746,SNOHOMISH,EVERETT,6300 12TH SE,,PEACOCK LANDING MARINA,47.98557,-122.14624,Brackish,"Oil Spill,Loss of vessel - Sinking",Vessel,FISHING VESSEL,DIESEL/MARINE GAS OIL,39.0,39.0,,0.0,NOT OPERATING OR PERFORMING DESIGNED FUN,EXTERNAL CONDITIONS,RAIN,N,WATER POLLUTION,11/14/2015,"P/C Wild at Heart, Sinking and Oil Spill",164541
169,660746,SNOHOMISH,EVERETT,6300 12TH SE,,PEACOCK LANDING MARINA,47.98557,-122.14624,Brackish,"Oil Spill,Loss of vessel - Sinking",Vessel,FISHING VESSEL,HYDRAULIC OIL,10.0,10.0,,0.0,NOT OPERATING OR PERFORMING DESIGNED FUN,EXTERNAL CONDITIONS,RAIN,N,WATER POLLUTION,11/14/2015,"P/C Wild at Heart, Sinking and Oil Spill",164541
170,660746,SNOHOMISH,EVERETT,6300 12TH SE,,PEACOCK LANDING MARINA,47.98557,-122.14624,Brackish,"Oil Spill,Loss of vessel - Sinking",Vessel,FISHING VESSEL,LUBE OIL/MOTOR OIL,13.0,13.0,,0.0,NOT OPERATING OR PERFORMING DESIGNED FUN,EXTERNAL CONDITIONS,RAIN,N,WATER POLLUTION,11/14/2015,"P/C Wild at Heart, Sinking and Oil Spill",164541
171,660662,KING,SEATTLE,SR 520,,,47.6431,-122.31391,Lake,Oil Spill,Vehicle,CONSTRUCTION/UTILITY VEHICLE,HYDRAULIC OIL,2.0,2.0,,,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,11/11/2015,STATON DEMOLITION CO vehicle oil spil,169585
172,660703,KING,SEATTLE,3RD AVE & CHERRY ST,,,47.60347,-122.33207,Fresh water,Oil Spill,Vehicle,BUS OR PUBLIC TRANSPORTATION,LUBE OIL/MOTOR OIL,5.0,5.0,,,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,11/12/2015,ERTs 660703,170287
173,660745,SNOHOMISH,ARLINGTON,16814 19TH DR NE,,,48.14861,-122.20586,Fresh water,Oil Spill,Facility,POWER GENERATION UTILITY,MINERAL OIL/TRANSFORMER OIL,1.0,1.0,,,Z- OTHER,HUMAN ERROR,INATTENTION/DISTRACTION,N,WATER POLLUTION,11/13/2015,ERTS 660745,170301
174,660764,SNOHOMISH,MOUNTLAKE TERRACE,5005-5003 239TH PL SW,,,47.78183,-122.30088,Fresh water,Oil Spill,Private Property,RESIDENTIAL,HEATING OIL,2.0,2.0,,,NOT OPERATING OR PERFORMING DESIGNED FUN,EQUIPMENT/MATERIAL FAILURE,STRUCTURAL FAILURE,N,WATER POLLUTION,11/15/2015,ERTS 660764,170311
175,660771,KING,SEATTLE,NE 51ST ST & HWY 520,,,47.654395,-122.137535,Storm Drain Pipe,Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,COOLANT,5.0,5.0,,,Z- OTHER,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,11/16/2015,ERTS 660771,170309
178,660849,KING,SEATTLE,323 W Dravus St,,,47.648,-122.36196,Catch Basin - Wet,Oil Spill,Vehicle,COMMERCIAL TRUCK,HYDRAULIC OIL,2.0,2.0,,,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,11/17/2015,"Recology Cleanscapes truck, oil spill",178286
179,661106,CHELAN,LEAVENWORTH,Behind 305 8th St,,,47.59337,-120.66177,Fresh water,Oil Spill,Vehicle,OTHER - VEHICLE,UNKNOWN,2.0,2.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,EXTERNAL CONDITIONS,NATURAL PHENOMENON,N,WATER POLLUTION,11/29/2015,ERTS# 661106 - 11/29/2015,164688
182,661198,SNOHOMISH,ARLINGTON,19604 67th Ave NE,,CUZ CONCRETE,48.17313,-122.14175,Storm Drain Pipe,Oil Spill,Facility,POWER GENERATION UTILITY,MINERAL OIL/TRANSFORMER OIL,6.0,6.0,,6.0,STATIC OR PERFORMING DESIGNED FUNCTION,HUMAN ERROR,INATTENTION/DISTRACTION,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",12/3/2015,Cuz Concrete Mineral Oil Spill,164794
186,661237,KING,SEATTLE,324 LAKE WASHINGTON BLVD E,,,47.604394,-122.283036,Fresh water,Oil Spill,Vessel,OTHER - VESSEL,GASOLINE,13.270000457763700,13.270000457763700,,0.0,Z- UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,12/5/2015,LESCHI MARINA SHEEN SEATTLE,164843
187,661239,KING,SEATTLE,N 35TH ST,,,47.65033,-122.348497,Wastewater Treatment Facility,Oil Spill,Vehicle,OTHER - VEHICLE,GASOLINE,1.0099999904632600,1.0099999904632600,,0.0,Z- UNKNOWN,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,12/5/2015,NORTH 35TH STREET SHEEN SEATTLE,164844
188,661240,KING,SEATTLE,Brooklyn Ave NE & NE Campus Pkwy,,,47.65622,-122.3144,Fresh water,Oil Spill,Vehicle,OTHER - VEHICLE,UNKNOWN,1.0099999904632600,1.0099999904632600,,0.0,Z- UNKNOWN,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,12/5/2015,BROOKLYN AVENUE SHEEN SEATTLE,164846
189,661253,KING,SEATTLE,,,BROOKLYN AVE NE & NE CAMPUS PKWY,47.655997,-122.314466,Fresh water,Oil Spill,Vehicle,BUS OR PUBLIC TRANSPORTATION,UNKNOWN,1.0099999904632600,1.0099999904632600,,0.0,Z- UNKNOWN,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,12/5/2015,BROOKLYN AVE SHEEN SEATTLE,164854
190,661288,MASON,CITY,120 SR 300,,Belfair,47.45233,-122.82774,Fresh water,Oil Spill,Facility,RETAIL PETROLEUM OUTLET,DIESEL/MARINE GAS OIL,1.0,1.0,,0.0,Z-UNKNOWN,UNKNOWN,UNKNOWN,N,WATER POLLUTION,12/7/2015,Belfair Mystery Oil Spill 12-7-15,164872
191,661261,KING,RENTON,6TH ST,,,47.48998,-122.21202,Stream/River,Oil Spill,Facility,COMMERCIAL/INDUSTRIAL FACILITY,HYDRAULIC OIL,1.0,1.0,,0.0,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,12/7/2015,"Boeing Reton draw bridge, oil spill",164949
192,661380,WALLA WALLA,BURBANK,2763 Monument Dr,,Ice Harbor Dam,46.24692,-118.8808,Stream/River,Oil Spill,Facility,POWER GENERATION UTILITY,HYDRAULIC OIL,1.0,1.0,,0.0,MAINTENANCE/TESTING,ORG/MANAGEMENT FAILURE,EQUIPMENT/SYSTEM DESIGN,N,WATER POLLUTION,12/9/2015,"USACE Ice Harbor Dam, Unit #6 oil spill",164913
193,661354,KING,KENT,8610 S 212TH ST,,UNITED WAREHOUSES,47.412446,-122.224542,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,LUBE OIL/MOTOR OIL,5.0,5.0,,3.0,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,12/8/2015,MOTOR OIL SPILL KENT,164918
194,661357,KING,SEATTLE,8285 PERIMETER RD S,,KING COUNTY INTERNATIONAL AIRPORT,47.536573,-122.304204,Fresh water,Oil Spill,Vehicle,AIRCRAFT,JET FUEL/KEROSENE,15.0,15.0,,15.0,FUELING (NON-VESSEL),EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,12/8/2015,BOEING FIELD JET A FUEL SPILL SEATTLE,164915
198,661449,KITTITAS,CLE ELUM,,,I-90 at Indian John Hill,47.1609,-120.8454,Ditch - Wet,Vehicular Accident-Oil Spill,Vehicle,NON-COMMERCIAL VEHICLE,HYDRAULIC OIL,1.0,1.0,,0.0,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",12/9/2015,"WSDOT vacuum truck, oil spill, I-90 at Indian John Hill",164990
199,661300,PIERCE,TACOMA,3523 Mckinley Ave,,Tacoma Christian Center,47.229,-122.42,Storm Drain Pipe,Oil Spill,Private Property,UNDERGROUND STORAGE TANK,DIESEL/MARINE GAS OIL,10.0,10.0,,0.0,NOT OPERATING OR PERFORMING DESIGNED FUN,EQUIPMENT/MATERIAL FAILURE,OTHER - EQUIPMENT/MATERIAL FAILURE,N,WATER POLLUTION,12/1/2015,Leaking heating fuel tank,164996
202,661489,KING,KENT,206 19 MILITARY RD S,,,47.41704,-122.28816,Fresh water,Oil Spill,Facility,DRUM OR CONTAINER,GASOLINE,30.0,30.0,,30.0,Z- UNKNOWN,HUMAN ERROR,LACK OF SITUATIONAL AWARENESS,N,WATER POLLUTION,12/11/2015,ERTS #661489,169301
204,661179,SKAGIT,ANACORTES,1019 12th St,,Lighthouse Baptist Church,48.512602,-122.613861,Storm Drain Pipe,Oil Spill,Facility,UNDERGROUND STORAGE TANK,HEATING OIL,300.0,300.0,,150.0,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,STRUCTURAL FAILURE,N,SOIL CONTAMINATION,11/12/2015,Lighthouse Baptist Church Heating LUST,165097
205,661310,KING,SNOQUALMIE,SR 202 & RIVER ST,,,47.527206,-121.824199,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,DIESEL/MARINE GAS OIL,40.0,40.0,,40.0,NOT OPERATING OR PERFORMING DESIGNED FUN,HUMAN ERROR,LACK OF SITUATIONAL AWARENESS,N,WATER POLLUTION,12/8/2015,Vac Truck City of Snoqualmie RO,165098
206,661337,KING,SEATTLE,3706 AIRPORT WAY S,,,47.57052,-122.32268,Catch Basin - Wet,Oil Spill,Vehicle,COMMERCIAL TRUCK,HYDRAULIC OIL,1.0,1.0,,,STATIC OR PERFORMING DESIGNED FUNCTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,"CONTAMINATED ROADWAY/PARKING LOT, WATER POLLUTION",12/8/2015,"R&  L Carrier truck, Hydraulic Spill",165101
207,661352,KING,SEATTLE,3RD AVE S & S HANDFORD ST,,,47.57551,-122.32996,Fresh water,Oil Spill,Vehicle,COMMERCIAL TRUCK,USED OIL,10.0,10.0,,10.0,UNDERWAY OR IN MOTION,EQUIPMENT/MATERIAL FAILURE,MECHANICAL FAILURE,N,WATER POLLUTION,12/8/2015,Marathon Trucking Motor Oil Spill,165102
209,661162,SKAGIT,ANACORTES,3817 W 5TH ST,,,48.504352,-122.654263,Fresh water,Oil Spill,Private Property,RESIDENTIAL,GASOLINE,1.0,1.0,,0.0,Z-OTHER,HUMAN ERROR,ILLNESS,N,WATER POLLUTION,12/2/2015,Anacortes Illegal Residential Chemical Dumping,165112
